Method,"X(mean 100, var 10)","Y(mean 110, var 15)","X(mean = 1, var =2)","Y (mean = 3, var = 1.4)","X(mean = 0.54, var = 0.019)","Y(mean = 0.7, var = 0.016)"
Independent,99.74497011,113.3555634,4.660591807,1.786913595,0.52966602,0.564237672
Independent,103.0346149,112.3985408,2.152684621,5.130948943,0.705795139,0.845037781
Independent,100.9056799,112.713287,2.233706557,2.801763255,0.417364907,0.745716588
Independent,99.32563639,113.205095,-0.687870353,2.179412973,0.680158211,0.883925102
Independent,97.6822555,108.2082428,-1.05792308,2.802137047,0.353436044,0.685596379
Independent,99.98689905,110.1765721,0.978689536,1.659982609,0.641412702,0.520671894
Independent,104.7760796,114.8958102,2.010202895,3.568321025,0.638681744,0.719743422
Independent,95.14992897,105.7825391,3.749753572,1.309321848,0.629185178,0.824066035
Independent,95.01359744,110.1173915,0.786134671,3.582513313,0.25269717,0.692360871
Independent,95.6352055,105.5223459,-1.638241078,3.646476882,0.558214505,0.748349584
Independent,102.8225943,106.0810294,2.422112859,2.153166183,0.468787023,0.78680664
Independent,100.3600357,108.3170255,2.155952919,4.135849026,0.731991217,0.784818912
Independent,96.09436631,107.6650954,1.913792335,2.15067506,0.565820371,0.809991889
Independent,100.58895,111.5662552,-1.124028554,2.287177752,0.42622976,0.726849716
Independent,98.81206112,110.416169,1.12909385,2.154399713,0.522448524,0.797920111
Independent,100.695138,108.7524901,1.557795952,3.347974042,0.705613897,0.938358103
Independent,99.35511932,110.6685114,0.362961255,2.734839685,0.514349437,0.755266369
Independent,93.28637697,111.9704716,0.801734579,3.195408394,0.662339121,0.868621936
Independent,105.041991,114.9257094,-1.148691805,2.93642162,0.472923469,0.802394865
Independent,98.13648861,114.900588,2.131597137,3.566402659,0.749519705,0.757771133
Independent,100.4692624,104.9769571,-0.654846497,4.174420916,0.447756293,0.855960817
Independent,100.7517611,115.1237831,-0.929817802,1.778159869,0.56591427,0.631798538
Independent,101.5335921,107.0384441,0.303407625,2.244604258,0.343075457,0.458055541
Independent,99.78309522,112.4583948,1.248544642,4.808556219,0.752061902,0.872245913
Independent,100.3736577,108.1389383,4.50983389,2.66617441,0.486507856,0.421900212
Independent,98.77604723,116.1265745,-0.031355852,2.682406144,0.542200923,0.571152487
Independent,101.4781853,110.503222,1.89802237,2.23987307,0.743281814,0.914729156
Independent,91.57190866,110.3356774,0.697361724,2.318450581,0.653697848,0.734505219
Independent,102.6287654,111.6357532,2.722722706,3.470738209,0.476072231,0.600002324
Independent,108.1558586,104.2728281,4.580375306,2.375102661,0.451452794,0.640825968
Independent,100.4434424,117.1063856,3.443965859,1.431757603,0.661698658,0.769420516
Independent,99.73411201,111.8801538,0.983757447,1.709548943,0.535702887,0.72636969
Independent,96.04193431,109.7566208,0.971168353,4.917524264,0.564675163,0.609048017
Independent,105.0184279,110.000743,-0.67500431,2.028387704,0.511007476,0.566542996
Independent,94.11389162,111.6482332,1.846729033,4.97362668,0.224569993,0.669570408
Independent,105.3590963,111.3452452,3.00459279,1.235087033,0.414728405,0.496962244
Independent,100.9324587,106.1591816,0.544179003,2.465795573,0.460591978,0.771299222
Independent,100.8569634,111.8549922,0.840683945,2.293044929,0.55323607,0.619740029
Independent,102.9109018,112.3671608,-2.113204162,2.141285902,0.49780202,0.864687414
Independent,104.7678587,108.2132697,0.263471002,2.935459662,0.593603966,0.55348703
Independent,100.0951493,110.9674601,1.564231565,3.069902899,0.602373137,0.842590448
Independent,101.7801747,106.9368127,2.470857584,4.429095364,0.572844543,0.630471248
Independent,100.9938385,110.4654379,1.416203327,2.667710473,0.424807159,0.879735035
Independent,103.328076,111.5936109,1.293897392,4.272816962,0.694970663,0.903691357
Independent,99.00460088,112.552103,1.94130209,1.374303328,0.476555423,0.77224197
Independent,99.73347591,109.754296,0.209707793,3.193807466,0.619812186,0.487661468
Independent,102.952771,111.2733209,1.964032807,2.328259969,0.631588803,0.684476161
Independent,97.54428426,110.8973076,2.762123724,1.859790183,0.429868921,0.556455529
Independent,99.5396058,112.4282692,0.907711255,3.035817157,0.432617211,0.737394928
Independent,100.0245958,108.3461864,2.696548803,2.205896004,0.39071595,0.876579158
Independent,100.5250962,101.8408564,-1.559182304,4.611034726,0.636340609,0.798771893
Independent,97.08479499,114.2556729,0.449748157,5.710940886,0.895355376,0.78549483
Independent,101.162256,111.4891746,-0.968111527,3.835356919,0.725694008,0.680982568
Independent,95.16177422,115.65671,-0.757781853,3.761208963,0.310083607,0.759315085
Independent,97.48286398,108.2916985,-0.342403448,1.143440887,0.481325219,0.331184232
Independent,96.43451669,116.3694215,2.843985282,4.745243436,0.595515539,0.720155857
Independent,97.56750517,112.7148624,0.882464575,4.021067405,0.605017813,0.714009138
Independent,94.76122378,105.2122986,4.26110743,1.591189474,0.723504311,0.631375124
Independent,98.5499636,108.4099539,0.217622521,4.907552323,0.512547911,0.638666647
Independent,95.05566718,113.6436732,1.657362659,3.474364934,0.545173003,0.705359626
Independent,96.31587362,108.6397288,0.967376488,1.966538763,0.397520809,0.794204456
Independent,102.3929233,111.4028245,-1.897320299,2.822138613,0.557089608,0.720746729
Independent,100.5526101,111.2307115,0.156393821,2.829737772,0.490162399,0.794859517
Independent,103.0719194,109.5157625,1.033533113,5.198771627,0.756001965,0.81545488
Independent,104.8808926,108.0356246,-0.488022485,3.50786118,0.503128805,0.402104734
Independent,97.26700937,116.5337986,2.024382361,3.527562782,0.412118814,0.763643981
Independent,101.2598389,109.1678595,0.385942253,3.205398078,0.761605153,0.717632445
Independent,98.32719514,106.7528613,3.806945218,1.829159469,0.684439846,0.74778104
Independent,97.36323127,105.346177,0.793536472,3.554965396,0.547712802,0.965657555
Independent,98.56181411,117.4413966,1.453166789,3.12810347,0.335041579,0.756975917
Independent,96.73189308,110.3456835,-0.562433621,1.981803818,0.420905316,0.647218605
Independent,99.65426862,100.8646175,0.35144326,1.85381335,0.477189048,0.77725329
Independent,100.948466,108.0470379,0.874362464,3.338575559,0.465686734,0.759287196
Independent,103.3369567,107.4958151,0.786775247,1.713212209,0.704023784,0.726127715
Independent,101.0942102,106.2382618,3.693005805,3.933396925,0.745871377,0.736986435
Independent,100.5550067,104.655935,1.943244316,2.547390654,0.60470748,0.890183888
Independent,100.8719742,110.598932,0.788812934,1.557044653,0.592746247,0.90393528
Independent,99.10330245,112.590347,-1.217355434,4.454995638,0.424556872,0.847908476
Independent,100.4729991,107.6226723,1.721380917,4.064481619,0.595899095,0.65948301
Independent,100.2422844,108.6667889,1.480183315,2.881516491,0.650012983,0.635358858
Independent,97.84759462,105.1093879,0.109010494,4.512141756,0.696545114,0.616224748
Independent,97.47334708,113.2230793,2.280937636,4.168779553,0.532340704,0.718564028
Independent,99.36862557,106.5213696,1.822360435,5.800444565,0.610753596,0.364047173
Independent,95.90473761,106.9670443,1.664541378,0.621821655,0.304720323,0.579514474
Independent,98.2555948,105.7748721,1.332599957,4.378367639,0.41025591,0.6373708
Independent,100.3917082,103.9279669,2.097323162,1.681297625,0.424486964,0.729686759
Independent,96.43414832,110.3635194,2.757812912,1.79429874,0.404587777,0.69350422
Independent,100.6206006,105.3500133,2.18237524,3.7321252,0.626530234,0.666205064
Independent,97.48670208,108.6079455,2.50696781,4.19234243,0.429506541,0.672454355
Independent,99.80111533,110.8006883,1.935239908,3.727023409,0.279260788,0.715111411
Independent,96.71916592,112.4481687,3.413420349,4.093686467,0.638841233,0.729839874
Independent,100.9336005,110.195819,2.408881555,3.552267409,0.615520846,0.606958166
Independent,91.84287463,111.8891396,2.772513284,2.563437818,0.496016305,0.74211647
Independent,94.81248358,109.3552096,1.338373379,4.065988784,0.563642522,0.565144474
Independent,102.1136763,109.8051153,1.86867544,3.04686489,0.431685851,0.709730162
Independent,100.4066224,112.4831532,0.462593383,4.72318211,0.404758101,0.545070468
Independent,102.2679128,106.0142675,-1.871039062,3.775897418,0.692041622,0.479603971
Independent,103.0335831,109.4776313,0.020349885,2.343211758,0.732820761,0.768041872
Independent,96.54552798,117.1779265,1.580727249,2.86216683,0.651701305,0.74875522
Independent,96.03510752,111.0802947,1.687638623,2.791644656,0.383474833,0.725562181
Independent,100.7777105,107.6650526,0.434454708,2.604822059,0.603842113,0.632733742
Independent,96.59033394,111.7009882,0.202315708,3.207733126,0.519019135,0.69044978
Independent,100.4937442,110.4862685,0.831370648,3.199892424,0.589765556,0.491191917
Independent,97.4814797,106.2789825,1.523735227,3.292867315,0.525808666,0.772734541
Independent,97.04773986,117.7741042,-0.223724942,2.855651674,0.526575625,0.717955296
Independent,99.61342115,105.4980241,-1.201355398,3.227848182,0.619325518,0.541899401
Independent,97.61919849,109.4595872,-0.909818723,4.035665004,0.44106671,0.863476624
Independent,104.9170442,113.3653118,0.85891189,5.394245573,0.632518656,0.559982792
Independent,101.5023682,110.3404817,0.762891698,5.815531116,0.489831429,0.651441509
Independent,105.5689481,111.5460459,1.930529868,2.889664389,0.729835317,0.710293649
Independent,97.51032091,111.6094282,2.145128233,2.816756817,0.239516547,0.667763198
Independent,103.5851562,105.9789181,0.123069935,2.282056757,0.164354867,0.771155893
Independent,99.42483015,101.9537033,1.973674084,3.293831603,0.328778264,0.864157994
Independent,104.4973503,117.3247983,1.842627927,2.058236735,0.629023928,0.428116949
Independent,107.421495,112.0344766,0.424240052,3.159225643,0.613478636,0.790693117
Independent,101.578008,106.9339259,0.311392828,3.887086567,0.259576411,0.750987526
Independent,93.54197713,107.5963529,-0.394408418,1.394060317,0.504303213,0.736874232
Independent,96.45116513,110.238075,1.270752865,2.068840466,0.718691974,0.764918284
Independent,97.80912835,112.1737132,2.337848875,4.951653406,0.286151532,0.675155907
Independent,107.4406591,117.9410047,3.509224918,3.11335863,0.555517355,0.875994382
Independent,103.1402179,107.2334033,0.952946979,4.459897628,0.678197275,0.835673582
Independent,97.93247959,113.4240643,2.725896921,5.724555157,0.645447736,0.733752234
Independent,100.6062766,107.5538863,-0.93273493,1.247266463,0.677512702,0.621337708
Independent,96.12779969,107.5016234,0.03898992,4.501181692,0.62796427,0.663264543
Independent,99.96877824,112.4508038,-0.551956769,0.913505959,0.572522737,0.777271969
Independent,95.58714799,118.8034456,1.769512522,3.422752853,0.787249164,0.7545854
Independent,98.87171046,110.2244395,2.867667243,3.210065444,0.531547874,0.745511794
Independent,102.58217,114.5013516,1.08754985,3.516026901,0.646792503,0.654632805
Independent,100.4761428,111.578586,2.869945137,2.479617547,0.600551177,0.85456568
Independent,96.95460748,110.581393,0.909078271,1.49399816,0.240939905,0.688591376
Independent,101.2718156,116.7671,-0.106657132,3.865277908,0.578334592,0.683672784
Independent,98.8554991,114.1932526,0.592561551,1.935200649,0.598107894,0.689243231
Independent,97.88812305,105.6287897,0.832479916,1.761280827,0.472505587,0.69080129
Independent,100.0771597,102.9824704,1.620737781,1.201670637,0.565956469,0.760746823
Independent,101.9908094,109.6938117,2.684999634,2.844347489,0.498472096,0.628597278
Independent,101.2087157,109.9688418,0.345265557,3.981830278,0.838613242,0.775660258
Independent,99.9273851,110.7427085,1.516429005,1.965392251,0.57805023,0.787479254
Independent,105.2224654,109.6867259,1.033913008,2.069066318,0.557943266,0.778453701
Independent,99.1170973,110.0958206,0.453610922,3.310513867,0.734473858,0.580242063
Independent,100.6340588,110.5853178,1.081280037,4.109641745,0.286896742,0.58904915
Independent,97.80320365,114.9620415,0.460655351,4.594137679,0.695838487,0.669547735
Independent,98.3242829,113.5548836,-1.90224804,3.562616266,0.733043798,0.887535987
Independent,105.5985261,107.6068165,-0.0413872,2.492870858,0.50106745,0.737770728
Independent,98.65700263,114.103792,3.066489133,4.411305363,0.710291782,0.697309202
Independent,102.4249512,106.5340954,1.263671761,3.452988479,0.493866347,0.847510312
Independent,100.1114069,111.2709232,2.215498116,4.361258729,0.529590875,0.850947317
Independent,101.5212483,112.5085155,2.048836242,2.133566765,0.3993946,0.860205861
Independent,101.1209832,103.9595264,-0.699150045,3.656993307,0.561372769,0.678554128
Independent,99.01107335,107.667683,0.920716921,1.912969377,0.571623275,0.775280366
Independent,107.5145319,110.1210476,0.411976302,5.706641213,0.645229972,0.804133111
Independent,89.13756752,115.9800596,1.59351749,4.89395532,0.669574384,0.653325217
Independent,94.23630761,113.2586631,1.49699951,3.300350199,0.400466215,0.665348999
Independent,105.8746579,109.0599125,-0.163032131,-1.180463919,0.361286976,0.594378821
Independent,109.6742952,115.7961197,-2.64255945,2.998136153,0.477951576,0.815099579
Independent,101.7805473,105.5240724,2.268939675,4.257832434,0.709102158,0.746870559
Independent,102.8841779,110.9881817,-0.08479386,5.325595165,0.46113496,0.833622924
Independent,108.9863206,104.75992,2.497076601,2.521927063,0.669735203,0.730081193
Independent,95.49203071,112.1804734,3.836222522,1.665619111,0.668084196,0.803020354
Independent,99.87054462,98.96810898,1.829179441,3.095323469,0.227406509,0.85197191
Independent,105.2976418,116.9615101,-1.258819811,1.663217787,0.52536345,0.787810261
Independent,101.074728,107.7517846,0.846985841,3.433760063,0.561916493,0.712879545
Independent,101.0686664,111.098552,0.613185974,2.666391687,0.742807255,0.656569103
Independent,103.7581924,113.791772,-1.527463359,5.221154002,0.688292228,0.624844966
Independent,97.26140049,106.3684261,3.422479869,1.82060604,0.762503349,0.723573965
Independent,103.1118246,112.3214136,1.016408747,2.708980461,0.713850985,0.693813725
Independent,98.7325553,103.4904388,2.930930827,2.405022305,0.437724987,0.651133564
Independent,109.0521471,104.9477622,3.607623451,2.502854929,0.674919423,0.891667422
Independent,96.37151877,113.0456784,2.475614779,5.41921193,0.368837969,0.571716285
Independent,104.9288636,110.7599602,1.732349315,3.292464708,0.641411508,0.598520139
Independent,98.26582256,116.5580949,0.686097701,3.438880109,0.507266558,0.794740519
Independent,101.8980256,106.6421494,-2.011485286,4.542707117,0.555718221,0.665089797
Independent,102.0973721,106.3884095,-2.043819659,4.112705856,0.598908792,0.480798974
Independent,97.5495178,109.1541149,-0.467501254,2.442281898,0.468330712,0.441789419
Independent,106.1486384,111.194113,0.605042018,2.270987097,0.298114465,0.894788328
Independent,95.31667397,107.8266645,3.06888078,4.121126844,0.586197639,0.906214471
Independent,98.14753139,110.2369623,-0.15742089,3.684012221,0.548463286,0.565758742
Independent,98.21787993,113.2629662,2.514494801,2.200084593,0.543095906,0.682052395
Independent,98.15970572,115.1986163,0.819205827,1.334322242,0.545839786,0.764153621
Independent,97.74229394,111.8561714,0.144161584,0.249459996,0.516819647,0.776245914
Independent,100.7235671,106.8480091,1.600679108,3.502102673,0.565028186,0.803484973
Independent,105.0127592,110.4780617,1.66878338,3.620295931,0.723455247,0.660578365
Independent,101.5402177,114.8083396,2.783867198,1.37161637,0.397571784,0.968236766
Independent,101.1082295,113.576371,2.024559584,5.405640453,0.494565419,0.799369325
Independent,97.27860105,112.5776027,2.412911453,3.326996421,0.454052821,0.781099171
Independent,96.54348368,103.207063,1.90995464,2.539380251,0.826937683,0.842604837
Independent,97.21830182,105.6857541,1.793575412,2.511874456,0.665479034,0.734604181
Independent,97.32907574,110.2829821,-1.604843974,3.886865325,0.78921557,0.485633842
Independent,100.6837524,107.266061,-0.087823875,2.216149156,0.437365363,0.564727505
Independent,102.6405082,118.1944403,2.141593082,1.313337854,0.537383921,0.630597268
Independent,103.8029485,113.3416159,-0.48382589,2.229015522,0.513426423,0.900023975
Independent,100.6391388,105.2797883,0.624677543,2.418131308,0.496873032,0.7845659
Independent,101.5006625,103.8403729,2.506517264,2.539146036,0.362528826,0.638690966
Independent,98.99889734,105.0709958,1.962622771,1.402266429,0.445937911,0.918855536
